Own,Round,Rank,Value,Name,Inj,Team,Pos,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,fg%,fga/g,ft%,fta/g,to/g,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV
,5,57,0.046202395,Andre Iguodala,,PHI,F,82,32.74390244,9.036585366,0.573170732,5.658536585,3,1.682926829,0.585365854,0.492673993,6.658536585,0.742857143,2.56097561,1.695121951,-1.00914897,-0.337926053,-0.006979479,-0.082851373,1.43001983,-0.168770882,0.509279664,-0.208973232,0.291172047
,7,73,-0.007086774,Dwight Howard,,ORL,C,82,32.5,11.91463415,0,10.01219512,0.914634146,0.93902439,1.646341463,0.518518519,8.231707317,0.670702179,5.036585366,2.012195122,-0.477378563,-1.043345467,1.725939611,-1.079274609,-0.208558302,1.346602411,1.057495836,-1.251404473,-0.133857409
,8,85,-0.082387172,Emeka Okafor,,CHA,F,73,35.61643836,15.1369863,0,10.89041096,0.876712329,0.849315068,1.712328767,0.44666002,13.73972603,0.609329446,4.698630137,1.712328767,0.118007981,-1.043345467,2.075502392,-1.097394298,-0.406159123,1.440850947,-0.251444299,-1.845609382,0.268106697
,9,102,-0.156927245,Josh Childress,,ATL,F,80,29.55,10.0875,0.1625,6.025,1.8875,0.925,0.4375,0.470404984,8.025,0.822510823,2.8875,1.325,-0.814973908,-0.843351559,0.13888668,-0.614422775,-0.239449529,-0.379965148,0.247327016,0.306291817,0.787312201
,10,109,-0.185544805,Josh Smith,Note - released by pelicans,ATL,F,74,27.60810811,9.662162162,0.054054054,6.175675676,1.716216216,0.797297297,1.945945946,0.455149502,8.135135135,0.687763713,3.202702703,1.824324324,-0.893562595,-0.976819427,0.19886124,-0.696265077,-0.520737565,1.774522362,-0.001530673,-0.672350681,0.117979171
,15,170,-0.354938245,Luol Deng,Questionable - ankle,CHI,F,61,27.24590164,11.6557377,0.508196721,5.278688525,2.213114754,0.786885246,0.442622951,0.434108527,10.57377049,0.740740741,2.655737705,1.93442623,-0.525214259,-0.41789163,-0.158173228,-0.458838513,-0.54367197,-0.372648125,-0.458991496,-0.22940503,-0.029609958
,15,175,-0.373737016,Ben Gordon,,CHI,G,82,24.53658537,15.03658537,1.634146341,2.597560976,1.987804878,0.646341463,0.12195122,0.411206078,12.84146341,0.862962963,3.292682927,2.256097561,0.099457133,0.967850308,-1.225362368,-0.5664954,-0.85324478,-0.830658067,-1.158376105,0.663999283,-0.460803145
,15,177,-0.381326009,Chris Duhon,,CHI,G,82,26.23170732,5.914634146,1.146341463,2.585365854,4.829268293,1,0.024390244,0.352459016,5.951219512,0.723076923,0.792682927,1.451219512,-1.585984666,0.36749336,-1.230216483,0.791204096,-0.074248619,-0.970002738,-1.23743425,-0.110862561,0.618117783
,16,184,-0.397339469,Jameer Nelson,,ORL,G,79,20.36708861,8.721518987,0.556962025,2.443037975,3,0.987341772,0.037974684,0.455414013,7.949367089,0.682242991,1.35443038,1.481012658,-1.067363055,-0.357874623,-1.286868308,-0.082851373,-0.102130629,-0.950600315,0.003171815,-0.309719477,0.57818074
,17,199,-0.444943628,Tony Allen,Note - waived,BOS,G,77,16.23376623,6.38961039,0.155844156,2.87012987,0.831168831,0.987012987,0.311688312,0.475452196,5.025974026,0.736842105,1.974025974,1,-1.498224406,-0.851543117,-1.116869744,-1.119155755,-0.102854837,-0.559659828,0.21291875,-0.192071109,1.222967394
,17,200,-0.450078302,Anderson Varejao,,CLE,C,54,16.03703704,4.925925926,0,4.759259259,0.5,0.759259259,0.703703704,0.512953368,3.574074074,0.535433071,2.351851852,0.481481481,-1.768665994,-1.043345467,-0.364925522,-1.277393849,-0.604523145,0.000249043,0.428612548,-1.338742146,1.91802981
,17,202,-0.452184774,Devin Harris,,DAL,G,76,15.40789474,5.697368421,0.565789474,1.342105263,2.210526316,1.013157895,0.25,0.42739726,4.802631579,0.757281553,1.355263158,1.078947368,-1.626128351,-0.347010402,-1.725080744,-0.460075313,-0.045266003,-0.647768187,-0.264419777,-0.071054407,1.117140222
,18,215,-0.477711,Damien Wilkins,,SEA,F,29,17.89655172,6.310344828,0.551724138,2.275862069,0.896551724,0.75862069,0.344827586,0.43452381,5.793103448,0.617647059,1.172413793,0.551724138,-1.51287012,-0.364321057,-1.353410577,-1.087914698,-0.605929709,-0.51232757,-0.238709973,-0.447786405,1.823871108
,19,220,-0.490198499,Al Jefferson,,BOS,C,71,14.78873239,6.690140845,0,4.394366197,0.338028169,0.309859155,0.774647887,0.528455285,5.197183099,0.62962963,1.901408451,0.929577465,-1.44269609,-1.043345467,-0.510166621,-1.354786742,-1.594407228,0.101577405,0.778951311,-0.66428028,1.317367219
,19,228,-0.498878067,Shaun Livingston,,LAC,G,30,27.13333333,7.4,0,2.966666667,5.033333333,1.066666667,0.366666667,0.413953488,7.166666667,0.745762712,1.966666667,2.5,-1.311537058,-1.043345467,-1.078444485,0.88870984,0.072596634,-0.481135185,-0.598796219,-0.150201782,-0.787748881
,20,237,-0.511145247,Andris Biedrins,,GSW,C,30,12.66666667,3.633333333,0,3.933333333,0.4,0.4,0.8,0.576923077,2.6,0.475,1.333333333,0.4,-2.007495334,-1.043345467,-0.693674961,-1.325175548,-1.395855899,0.137787394,0.654283777,-0.954085093,2.027253904
,21,244,-0.518012423,David Harrison,,IND,C,43,17.65116279,6.139534884,0,3.139534884,0.302325581,0.372093023,1.279069767,0.576086957,4.279069767,0.571428571,2.11627907,1.23255814,-1.544430278,-1.043345467,-1.009636462,-1.371846045,-1.457326005,0.822034538,1.058304542,-1.027095068,0.911228437
,22,259,-0.539480071,Trevor Ariza,,NYK,F,80,17.1,5.85,0.0375,3.0125,1.0625,0.875,0.225,0.442159383,4.8625,0.703488372,2.15,0.9125,-1.597926968,-0.997193027,-1.060201102,-1.008621792,-0.349583469,-0.683475259,-0.122172334,-0.376405869,1.340259177
,23,265,-0.557938089,Delonte West,,BOS,G,39,13.1025641,4.487179487,0.615384615,1.666666667,1.358974359,0.538461538,0.205128205,0.425806452,3.974358974,0.703703704,0.692307692,0.615384615,-1.849732157,-0.285972087,-1.595893154,-0.866961306,-1.090869604,-0.711857803,-0.228652149,-0.130040209,1.73853567
,23,270,-0.569205732,J.R. Smith,,NOR,G,76,24.38157895,10.25,1.052631579,2,1.868421053,0.723684211,0.144736842,0.394101877,9.815789474,0.689440994,2.118421053,1.434210526,-0.784949159,0.252161631,-1.463214008,-0.62353902,-0.682883551,-0.798113752,-1.22226468,-0.440966994,0.640917946
,23,272,-0.569892085,Beno Udrih,,SAS,G,80,14.2625,5.8875,0.725,1.0375,1.875,0.4875,0.125,0.443589744,4.875,0.752808989,1.1125,0.95,-1.59099818,-0.151064953,-1.846325042,-0.620395487,-1.203121504,-0.826303546,-0.108371532,-0.072439786,1.28999127
,26,303,-0.620780375,Viktor Khryapa,,POR,F,32,16.21875,4.21875,0.125,3.3125,0.78125,0.625,0.53125,0.43902439,3.84375,0.547619048,1.3125,0.96875,-1.899329252,-0.889503999,-0.940789871,-1.14300782,-0.900253169,-0.246063629,-0.117396169,-0.715536784,1.264857316
,29,340,-0.692633814,Royal Ivey,,ATL,G,62,13.0483871,3.548387097,0.048387097,1.35483871,1.661290323,0.629032258,0.112903226,0.429292929,3.193548387,0.701492537,1.080645161,0.935483871,-2.023190653,-0.983793931,-1.720012355,-0.722509602,-0.8913714,-0.843581161,-0.15769931,-0.200995729,1.309449814
,29,342,-0.69540117,Antonio Burks,,MEM,G,24,8.875,2.875,0.125,0.5,1.166666667,0.541666667,0.041666667,0.465517241,2.416666667,0.705882353,0.708333333,0.5,-2.147610827,-0.889503999,-2.060270165,-0.958849189,-1.083809736,-0.945327119,0.062666702,-0.129112354,1.893206152
,30,350,-0.709004884,Sasha Vujacic,,LAL,G,35,11.51428571,2.885714286,0.485714286,1.771428571,1.457142857,0.342857143,0.057142857,0.282051282,3.342857143,0.947368421,0.542857143,0.428571429,-2.145631173,-0.445561478,-1.554193994,-0.82005473,-1.521723259,-0.923222741,-1.165381641,0.205770516,1.988954546
,30,352,-0.710082463,Donta Smith,,ATL,G,38,11.31578947,3.342105263,0.157894737,1.368421053,1.026315789,0.605263158,0.131578947,0.389380531,2.973684211,0.6875,1.263157895,0.657894737,-2.06130487,-0.849019402,-1.714606074,-1.025911222,-0.943727093,-0.816906948,-0.386653063,-0.274165299,1.681551808
,31,361,-0.719856968,Sebastian Telfair,,POR,G,68,19.51470588,6.764705882,0.25,1.514705882,3.279411765,0.514705882,0.058823529,0.393023256,6.323529412,0.789473684,1.955882353,1.838235294,-1.42891888,-0.735662531,-1.656379235,0.050656315,-1.143195684,-0.920822266,-0.795061241,0.051338983,0.099331829
,31,364,-0.724673059,Rafael Araujo,,TOR,C,59,12.55932203,3.322033898,0.016949153,3.13559322,0.271186441,0.355932203,0.13559322,0.434285714,2.966101695,0.781818182,0.93220339,0.881355932,-2.065013409,-1.022485607,-1.011205392,-1.386724855,-1.4929231,-0.811173431,-0.115155488,0.000616649,1.382007099
,31,369,-0.731719436,Bernard Robinson,,CHA,G,31,10.09677419,3,0.096774194,1.548387097,0.967741935,0.35483871,0.129032258,0.444444444,2.612903226,0.692307692,0.838709677,0.64516129,-2.124514867,-0.924242395,-1.642972851,-1.053898805,-1.495331716,-0.820544341,-0.045468203,-0.177122453,1.698620706
,32,379,-0.751675706,Dorell Wright,,MIA,F,3,9,2.333333333,0,0.333333333,1,1.333333333,0,0.272727273,3.666666667,1,0.333333333,1,-2.247693323,-1.043345467,-2.126609738,-1.038485354,0.659977648,-1.004838905,-1.349378203,0.162324594,1.222967394
,32,382,-0.759870825,Matt Freije,,NOR,F,23,19.08695652,4.043478261,0.608695652,2.652173913,0.869565217,0.565217391,0.086956522,0.291338583,5.52173913,0.625,0.347826087,0.739130435,-1.931713805,-0.294204406,-1.203624375,-1.100809309,-1.031935054,-0.880640394,-1.832197365,-0.136369901,1.572657181
,33,385,-0.764241137,Kirk Snyder,,UTA,G,68,13.25,4.970588235,0.441176471,1.779411765,0.529411765,0.382352941,0.279411765,0.37195122,4.823529412,0.666666667,1.411764706,0.852941176,-1.760413843,-0.50037558,-1.551016384,-1.263340408,-1.434726701,-0.605759867,-0.808730936,-0.373902952,1.420096441
,33,386,-0.767552697,Pape Sow,,TOR,F,27,9.444444444,2.296296296,0,2.111111111,0.074074074,0.444444444,0.148148148,0.396551724,2.148148148,0.592592593,1,0.37037037,-2.25453657,-1.043345467,-1.418987626,-1.480908493,-1.297959064,-0.793241442,-0.24319606,-0.442771303,2.066971756
,34,400,-0.805390359,Justin Reed,,BOS,F,23,5.260869565,1.782608696,0,0.695652174,0.434782609,0.130434783,0.043478261,0.517241379,1.260869565,0.733333333,0.652173913,0.217391304,-2.349449438,-1.043345467,-1.982393275,-1.308555827,-1.989621489,-0.94273965,0.173458385,-0.077903227,2.272036755
,34,407,-0.81696689,Kevin Martin,,SAC,G,45,10.11111111,2.911111111,0.111111111,1.288888889,0.488888889,0.355555556,0.066666667,0.384615385,2.6,0.654545455,1.222222222,0.533333333,-2.140938661,-0.906597495,-1.746262853,-1.282702927,-1.493752735,-0.909620047,-0.361034436,-0.360316428,1.848523568
,34,408,-0.819008048,Lionel Chalmers,,LAC,G,35,12.34285714,3.171428571,0.342857143,0.885714286,1.457142857,0.371428571,0,0.336,3.571428571,0.625,0.685714286,0.685714286,-2.092840407,-0.621380298,-1.906741439,-0.82005473,-1.458789579,-1.004838905,-0.855005939,-0.25568146,1.644260328
,35,412,-0.824733153,Kris Humphries,,UTA,F,67,13.01492537,4.149253731,0.029850746,2.940298507,0.641791045,0.373134328,0.268656716,0.404181185,4.28358209,0.435643564,1.507462687,0.776119403,-1.912169917,-1.006607206,-1.088939999,-1.209643679,-1.455032344,-0.621121118,-0.435902623,-1.216255791,1.523074301
,35,413,-0.828823846,Luke Jackson,,CLE,F,10,4.3,2.9,0.4,0.6,0.3,0,0,0.37037037,2.7,0.833333333,0.6,0.2,-2.142991635,-0.55105277,-2.020466421,-1.372957247,-2.276927419,-1.004838905,-0.453691664,0.06816204,2.295349407
,35,415,-0.833687791,Luis Flores,,DEN,G,16,4.8125,2.1875,0.3125,0.1875,0.6875,0.125,0,0.482758621,1.8125,1,0.125,0.6875,-2.27463861,-0.658741797,-2.184656864,-1.187803163,-2.001592569,-1.004838905,0.114811683,0.052403487,1.641866618
,36,428,-0.857807145,Robert Swift,,SEA,C,16,4.5,0.9375,0,0.3125,0.125,0.0625,0.4375,0.454545455,0.6875,0.555555556,0.5625,0.25,-2.505598215,-1.043345467,-2.134902185,-1.45657522,-2.139259994,-0.379965148,0.014972511,-0.303916117,2.228325532
,37,444,-0.900883666,Peter Ramos,,WAS,C,6,3.333333333,1.833333333,0,0.666666667,0,0,0.166666667,0.5,1.666666667,0.5,0.333333333,0.5,-2.340077165,-1.043345467,-1.993930592,-1.516302344,-2.276927419,-0.76679176,0.165326956,-0.229111359,1.893206152
,39,457,-0.946994037,Ha Seung-Jin,,POR,C,18,5.666666667,1.333333333,0,1,0.111111111,0.055555556,0.111111111,0.428571429,1.166666667,0.545454545,0.611111111,0.666666667,-2.432461006,-1.043345467,-1.861251446,-1.463211567,-2.154556375,-0.846140808,-0.048265711,-0.343507184,1.669793233
,39,459,-0.951471939,Andre Emmett,,MEM,G,8,3.125,0.875,0,0.25,0,0,0,0.333333333,0.75,0.6,0.625,0.125,-2.517146195,-1.043345467,-2.159779524,-1.516302344,-2.276927419,-1.004838905,-0.169853033,-0.270939785,2.395885221
,39,462,-0.978989472,Pavel Podkolzin,,DAL,C,5,1.8,0.2,0,0.4,0,0,0,0,0,0.5,0.4,0.4,-2.641864381,-1.043345467,-2.100073909,-1.516302344,-2.276927419,-1.004838905,0.017417071,-0.272223795,2.027253904
